INDICE;PERIODO;FECHA;DIVIDENDO;IND_ACT;IND_VAR;IND_RENT_7DIAS;IND_RENT_30DIAS;IND_RENT_52SEM;IND_RENT_ANO_AC;NUM_ACC_COM
SPCLXDCP;DI;2025-07-21 04:00:00;S;167.50142458;-0.51000000;-1.25000000;-1.68000000;14.12000000;13.63000000;21
SPCLXDCP;DI;2025-07-22 04:00:00;S;166.38075997;-0.67000000;-1.07000000;-2.34000000;12.61000000;12.87000000;21
SPCLXDCP;DI;2025-07-23 04:00:00;S;166.61904418;0.14000000;-0.93000000;-1.43000000;13.33000000;13.03000000;21
SPCLXDCP;DI;2025-07-24 04:00:00;S;166.37712891;-0.15000000;-1.13000000;-2.85000000;13.90000000;12.87000000;21
SPCLXDCP;DI;2025-07-25 04:00:00;S;167.63763221;0.76000000;-0.43000000;-1.76000000;15.79000000;13.72000000;21
SPCLXDCP;DI;2025-07-28 04:00:00;S;165.35763170;-1.36000000;-1.28000000;-3.99000000;14.52000000;12.18000000;21
SPCLXDCP;DI;2025-07-29 04:00:00;S;166.15543755;0.48000000;-0.14000000;-3.53000000;14.23000000;12.72000000;21
SPCLXDCP;DI;2025-07-30 04:00:00;S;166.50917321;0.21000000;-0.07000000;-3.78000000;14.77000000;12.96000000;21
SPCLXDCP;DI;2025-07-31 04:00:00;S;167.11515984;0.36000000;0.44000000;-3.43000000;15.54000000;13.37000000;21
SPCLXDCP;DI;2025-08-01 04:00:00;S;166.82669988;-0.17000000;-0.48000000;-3.09000000;16.17000000;13.17000000;19
SPCLXDCP;ME;2025-08-01 04:00:00;S;166.82669988;-0.17000000;0.00000000;0.00000000;0.00000000;0.00000000;0
SPCLXDCP;DI;2025-08-04 04:00:00;S;168.36054184;0.92000000;1.82000000;-2.68000000;19.26000000;13.17000000;19
SPCLXDCP;DI;2025-08-05 04:00:00;S;167.17474792;-0.70000000;0.61000000;-3.37000000;22.62000000;14.21000000;19
SPCLXDCP;DI;2025-08-06 04:00:00;S;167.83376708;0.39000000;0.80000000;-2.61000000;21.71000000;13.41000000;19
SPCLXDCP;DI;2025-08-07 04:00:00;S;170.15383906;1.38000000;1.82000000;-1.15000000;23.68000000;13.86000000;19
SPCLXDCP;DI;2025-08-08 04:00:00;S;172.17225635;1.19000000;3.20000000;0.02000000;23.54000000;15.43000000;19
SPCLXDCP;DI;2025-08-11 04:00:00;S;171.77266538;-0.23000000;2.03000000;1.00000000;22.34000000;16.80000000;19
SPCLXDCP;DI;2025-08-12 04:00:00;S;171.92534162;0.09000000;2.84000000;1.09000000;22.55000000;16.53000000;19
SPCLXDCP;DI;2025-08-13 04:00:00;S;174.73571423;1.63000000;4.11000000;3.02000000;23.35000000;16.63000000;19
SPCLXDCP;DI;2025-08-14 04:00:00;S;174.63314389;-0.06000000;2.63000000;3.84000000;22.55000000;18.54000000;19
SPCLXDCP;DI;2025-08-18 04:00:00;S;175.86344108;0.70000000;2.38000000;4.45000000;22.53000000;18.47000000;19
SPCLXDCP;DI;2025-08-19 04:00:00;S;174.04000000;-1.04000000;1.23000000;3.37000000;21.25000000;19.30000000;19
SPCLXIGPA;DI;2024-08-20 04:00:00;N;17150.40968740;0.41000000;1.74000000;-1.48000000;0.43000000;0.59000000;51
SPCLXIGPA;DI;2024-08-21 04:00:00;N;17168.59788853;0.11000000;1.43000000;-1.38000000;0.45000000;0.70000000;51
SPCLXIGPA;DI;2024-08-22 04:00:00;N;17115.47133160;-0.31000000;1.11000000;-2.26000000;-0.28000000;0.39000000;51
SPCLXIGPA;DI;2024-08-23 04:00:00;N;17076.74708501;-0.19000000;0.01000000;-1.79000000;-0.87000000;0.16000000;51
SPCLXIGPA;DI;2024-08-26 04:00:00;N;17017.65882165;-0.35000000;-0.37000000;-0.46000000;1.13000000;-0.18000000;51
SPCLXIGPA;DI;2024-08-27 04:00:00;N;16864.85029503;-0.90000000;-1.67000000;-1.35000000;0.22000000;-1.08000000;51
SPCLXIGPA;DI;2024-08-28 04:00:00;N;16869.36698448;0.03000000;-1.74000000;-1.32000000;0.61000000;-1.05000000;51
SPCLXIGPA;DI;2024-08-29 04:00:00;N;17033.54119113;0.97000000;-0.48000000;-1.10000000;1.07000000;-0.09000000;51
SPCLXIGPA;DI;2024-08-30 04:00:00;N;17065.00450934;0.18000000;-0.07000000;-0.27000000;2.10000000;-0.09000000;51
SPCLXIGPA;DI;2024-09-02 04:00:00;N;17053.65200102;-0.07000000;0.21000000;1.62000000;2.12000000;0.03000000;51
SPCLXIGPA;DI;2024-09-03 04:00:00;N;16877.88175710;-1.03000000;0.08000000;0.58000000;1.06000000;-1.00000000;51
SPCLXIGPA;DI;2024-09-04 04:00:00;N;16884.19559103;0.04000000;0.09000000;0.62000000;1.15000000;-0.97000000;51
SPCLXIGPA;DI;2024-09-05 04:00:00;N;16812.30464026;-0.43000000;-1.30000000;3.66000000;1.53000000;-1.39000000;51
SPCLXIGPA;DI;2024-09-06 04:00:00;N;16534.70219698;-1.65000000;-3.11000000;0.57000000;0.65000000;-1.39000000;51
SPCLXIGPA;DI;2024-09-09 03:00:00;N;16502.90294603;-0.19000000;-3.23000000;-1.46000000;0.79000000;-3.20000000;51
SPCLXIGPA;DI;2024-09-10 03:00:00;N;16451.12892884;-0.31000000;-2.53000000;-1.77000000;0.47000000;-3.51000000;51
SPCLXIGPA;DI;2024-09-11 03:00:00;N;16664.68212914;1.30000000;-1.30000000;-0.49000000;1.63000000;-2.25000000;51
SPCLXIGPA;DI;2024-09-12 03:00:00;N;16754.81611326;0.54000000;-0.34000000;0.02000000;2.27000000;-1.73000000;51
SPCLXIGPA;DI;2024-09-13 03:00:00;N;16770.90704739;0.10000000;1.43000000;-0.52000000;1.91000000;-1.63000000;51
SPCLXIGPA;DI;2024-09-16 03:00:00;N;16765.50063868;-0.03000000;1.59000000;-1.81000000;0.32000000;-1.66000000;51
SPCLXIGPA;DI;2024-09-17 03:00:00;N;16732.50886060;-0.20000000;1.71000000;-2.00000000;0.12000000;-1.86000000;51
SPCLXIGPA;DI;2024-09-23 03:00:00;N;16814.26317362;0.49000000;0.29000000;-1.54000000;3.67000000;-1.38000000;51
SPCLXIGPA;DI;2024-09-24 03:00:00;N;17006.27224469;1.14000000;1.64000000;-0.41000000;4.86000000;-0.25000000;51
SPCLXIGPA;DI;2024-09-25 03:00:00;N;16982.80266880;-0.14000000;1.50000000;-0.55000000;5.50000000;-0.39000000;51
SPCLXIGPA;DI;2024-09-26 03:00:00;N;17203.65082544;1.30000000;2.82000000;1.09000000;7.28000000;0.91000000;51
SPCLXIGPA;DI;2024-09-27 03:00:00;N;17213.84145548;0.06000000;2.88000000;2.04000000;6.14000000;0.91000000;51
SPCLXIGPA;DI;2024-09-30 03:00:00;N;17117.39294287;-0.56000000;1.80000000;0.31000000;5.37000000;0.40000000;51
SPCLXIGPA;DI;2024-10-01 03:00:00;N;17020.22514862;-0.57000000;0.08000000;-0.26000000;4.77000000;-0.17000000;51
SPCLXIGPA;ME;2024-10-01 03:00:00;N;17020.22514862;-0.57000000;0.00000000;0.00000000;0.00000000;0.00000000;0
SPCLXIGPA;DI;2024-10-02 03:00:00;N;16883.20550589;-0.81000000;-0.59000000;-1.00000000;5.37000000;-0.97000000;51
SPCLXIGPA;DI;2024-10-03 03:00:00;N;16874.44012576;-0.05000000;-1.91000000;-0.02000000;6.52000000;-1.02000000;51
SPCLXIGPA;DI;2024-10-04 03:00:00;N;17093.33933994;1.30000000;-0.70000000;1.24000000;7.81000000;0.26000000;51
SPCLXIGPA;DI;2024-10-07 03:00:00;N;17082.62976715;-0.06000000;-0.20000000;3.31000000;8.38000000;0.20000000;51
SPCLXIGPA;DI;2024-10-08 03:00:00;N;17121.98550587;0.23000000;0.60000000;3.55000000;8.63000000;0.43000000;51
SPCLXIGPA;DI;2024-10-09 03:00:00;N;17239.11977499;0.68000000;2.11000000;4.46000000;9.37000000;1.11000000;51
SPCLXIGPA;DI;2024-10-10 03:00:00;N;17329.63428450;0.53000000;2.70000000;5.34000000;7.71000000;1.65000000;51
SPCLXIGPA;DI;2024-10-11 03:00:00;N;17318.18519938;-0.07000000;1.32000000;3.92000000;7.04000000;1.65000000;51
SPCLXIGPA;DI;2024-10-14 03:00:00;N;17318.61912331;0.00000000;1.38000000;3.27000000;7.37000000;1.58000000;51
SPCLXIGPA;DI;2024-10-15 03:00:00;N;17283.94279240;-0.20000000;0.95000000;3.06000000;7.16000000;1.38000000;51
SPCLXIGPA;DI;2024-10-16 03:00:00;N;17245.23659298;-0.22000000;0.04000000;2.86000000;5.79000000;1.15000000;51
SPCLXIGPA;DI;2024-10-17 03:00:00;N;17305.70750485;0.35000000;-0.14000000;3.43000000;5.39000000;1.51000000;51
SPCLXIGPA;DI;2024-10-18 03:00:00;N;17484.69074175;1.03000000;0.96000000;4.50000000;8.35000000;2.56000000;51
SPCLXIGPA;DI;2024-10-21 03:00:00;N;17548.21620479;0.36000000;1.33000000;4.87000000;11.91000000;2.93000000;51
SPCLXIGPA;DI;2024-10-22 03:00:00;N;17565.69724219;0.10000000;1.63000000;4.98000000;12.02000000;3.03000000;51
SPCLXIGPA;DI;2024-10-23 03:00:00;N;17593.13338770;0.16000000;2.02000000;4.63000000;14.72000000;3.19000000;51
SPCLXIGPA;DI;2024-10-24 03:00:00;N;17690.53190665;0.55000000;2.22000000;4.02000000;14.35000000;3.76000000;51
SPCLXIGPA;DI;2024-10-25 03:00:00;N;17760.21207169;0.39000000;1.58000000;4.58000000;14.79000000;3.76000000;51
SPCLXIGPA;DI;2024-10-28 03:00:00;N;17719.01534844;-0.23000000;0.97000000;2.93000000;14.52000000;3.93000000;51
SPCLXIGPA;DI;2024-10-29 03:00:00;N;17565.85132687;-0.86000000;0.00000000;2.04000000;13.53000000;3.03000000;51
SPCLXIGPA;DI;2024-10-30 03:00:00;N;17264.56913122;-1.72000000;-1.87000000;0.86000000;14.38000000;1.26000000;51
SPCLXIGPA;DI;2024-11-04 03:00:00;N;17460.20468362;1.13000000;-1.46000000;2.15000000;12.32000000;2.41000000;51
SPCLXIGPA;DI;2024-11-05 03:00:00;N;17207.40539063;-1.45000000;-2.04000000;0.67000000;10.69000000;0.93000000;51
SPCLXIGPA;DI;2024-11-06 03:00:00;N;17323.85435384;0.68000000;0.34000000;1.35000000;12.77000000;1.61000000;51
SPCLXIGPA;DI;2024-11-07 03:00:00;N;17275.77657444;-0.28000000;0.06000000;1.13000000;11.05000000;1.33000000;51
SPCLXIGPA;DI;2024-11-08 03:00:00;N;17173.29735755;-0.59000000;-0.53000000;-0.38000000;10.57000000;1.33000000;51
SPCLXIGPA;DI;2024-11-11 03:00:00;N;17219.62172030;0.27000000;-1.38000000;-0.57000000;11.17000000;1.00000000;51
SPCLXIGPA;DI;2024-11-12 03:00:00;N;17138.42969252;-0.47000000;-0.40000000;-1.04000000;10.65000000;0.52000000;51
SPCLXIGPA;DI;2024-11-13 03:00:00;N;17263.38606504;0.73000000;-0.35000000;-0.32000000;9.15000000;1.26000000;51
SPCLXIGPA;DI;2024-11-14 03:00:00;N;17068.72786551;-1.13000000;-1.20000000;-1.44000000;8.25000000;0.12000000;51
SPCLXIGPA;DI;2024-11-15 03:00:00;N;17166.73685181;0.57000000;-0.04000000;-0.46000000;9.16000000;0.12000000;51
SPCLXIGPA;DI;2024-11-18 03:00:00;N;17205.29491677;0.22000000;-0.08000000;-1.60000000;8.39000000;0.92000000;51
SPCLXIGPA;DI;2024-11-19 03:00:00;N;17215.78578350;0.06000000;0.45000000;-1.54000000;8.45000000;0.98000000;51
SPCLXIGPA;DI;2024-11-20 03:00:00;N;17275.15456016;0.34000000;0.07000000;-1.20000000;7.35000000;1.33000000;51
SPCLXIGPA;DI;2024-11-21 03:00:00;N;17312.43004177;0.22000000;1.43000000;-1.34000000;8.56000000;1.54000000;51
SPCLXIGPA;DI;2024-11-22 03:00:00;N;17247.30596210;-0.38000000;0.47000000;-1.81000000;7.99000000;1.16000000;51
SPCLXIGPA;DI;2024-11-25 03:00:00;N;17204.90549135;-0.25000000;0.00000000;-3.13000000;8.22000000;0.91000000;51
SPCLXIGPA;DI;2024-11-26 03:00:00;N;17223.20745373;0.11000000;0.04000000;-3.02000000;8.34000000;1.02000000;51
SPCLXIGPA;DI;2024-11-27 03:00:00;N;17275.41898706;0.30000000;0.00000000;-2.73000000;9.08000000;1.33000000;51
SPCLXIGPA;DI;2024-11-28 03:00:00;N;17299.62786461;0.14000000;-0.07000000;-2.37000000;8.95000000;1.47000000;51
SPCLXIGPA;DI;2024-11-29 03:00:00;N;17283.26627424;-0.09000000;0.21000000;-1.61000000;8.47000000;1.37000000;51
SPCLXIGPA;DI;2024-12-02 03:00:00;N;17428.31403571;0.84000000;1.30000000;0.95000000;7.58000000;2.22000000;51
SPCLXIGPA;DI;2024-12-03 03:00:00;N;17409.50170507;-0.11000000;1.08000000;0.84000000;7.46000000;2.11000000;51
SPCLXIGPA;DI;2024-12-04 03:00:00;N;17418.02320137;0.05000000;0.83000000;-0.24000000;8.84000000;2.16000000;51
SPCLXIGPA;DI;2024-12-05 03:00:00;N;17484.11823431;0.38000000;1.07000000;1.61000000;7.92000000;2.55000000;51
SPCLXIGPA;DI;2024-12-06 03:00:00;N;17459.28570882;-0.14000000;1.02000000;0.78000000;6.33000000;2.55000000;51
SPCLXIGPA;DI;2024-12-09 03:00:00;N;17573.58171398;0.65000000;0.83000000;2.33000000;7.02000000;3.08000000;51
SPCLXIGPA;DI;2024-12-10 03:00:00;N;17586.93335782;0.08000000;1.02000000;2.41000000;7.10000000;3.15000000;51
SPCLXIGPA;DI;2024-12-11 03:00:00;N;17612.92720876;0.15000000;1.12000000;2.28000000;9.23000000;3.31000000;51
SPCLXIGPA;DI;2024-12-12 03:00:00;N;17731.83660560;0.68000000;1.42000000;3.46000000;9.57000000;4.00000000;51
SPCLXIGPA;DI;2024-12-13 03:00:00;N;17706.47511398;-0.14000000;1.42000000;2.57000000;7.48000000;3.86000000;51
SPCLXIGPA;DI;2024-12-16 03:00:00;N;17773.66426839;0.38000000;1.14000000;3.54000000;5.39000000;4.25000000;51
SPCLXIGPA;DI;2024-12-17 03:00:00;N;17608.24895028;-0.93000000;0.12000000;2.57000000;4.41000000;3.28000000;51
SPCLXIGPA;DI;2024-12-18 03:00:00;N;17610.75141930;0.01000000;-0.01000000;2.36000000;5.88000000;3.29000000;51
SPCLXIGPA;DI;2024-12-19 03:00:00;N;17527.02263445;-0.48000000;-1.16000000;1.81000000;5.17000000;2.80000000;51
SPCLXIGPA;DI;2024-12-20 03:00:00;N;17533.14707742;0.03000000;-0.98000000;1.49000000;4.96000000;2.84000000;51
SPCLXIGPA;DI;2024-12-23 03:00:00;N;17446.70613663;-0.49000000;-1.84000000;1.16000000;3.08000000;2.33000000;51
SPCLXIGPA;DI;2024-12-24 03:00:00;N;17472.59749452;0.15000000;-0.77000000;1.31000000;3.23000000;2.48000000;51
SPCLXIGPA;DI;2024-12-26 03:00:00;N;17499.78325932;0.16000000;-0.16000000;1.61000000;2.28000000;2.64000000;51
SPCLXIGPA;DI;2024-12-27 03:00:00;N;17541.44615880;0.24000000;0.05000000;1.54000000;2.74000000;2.89000000;51
SPCLXIGPA;DI;2024-12-30 03:00:00;N;17562.94924523;0.12000000;0.67000000;1.62000000;3.01000000;3.01000000;51
SPCLXIGPA;DI;2025-01-02 03:00:00;N;17497.11083210;-0.37000000;-0.02000000;0.39000000;2.35000000;-0.37000000;51
SPCLXIGPA;DI;2025-01-03 03:00:00;N;17533.83358191;0.21000000;-0.04000000;0.71000000;3.73000000;-0.17000000;51
SPCLXIGPA;DI;2025-01-06 03:00:00;N;17716.94376101;1.04000000;0.88000000;1.48000000;6.47000000;0.88000000;51
SPCLXIGPA;DI;2025-01-07 03:00:00;N;17783.54191028;0.38000000;1.26000000;1.86000000;6.87000000;1.26000000;51
SPCLXIGPA;DI;2025-01-08 03:00:00;N;17679.07799441;-0.59000000;0.66000000;1.26000000;6.04000000;0.66000000;51
SPCLXIGPA;DI;2025-01-09 03:00:00;N;17780.03294974;0.57000000;1.62000000;1.17000000;5.89000000;1.24000000;51
SPCLXIGPA;DI;2025-01-10 03:00:00;N;17805.92642167;0.15000000;1.55000000;1.25000000;6.89000000;1.38000000;51
SPCLXIGPA;DI;2025-01-13 03:00:00;N;17672.20551212;-0.75000000;-0.25000000;-0.19000000;7.67000000;0.62000000;51
SPCLXIGPA;DI;2025-01-14 03:00:00;N;17832.88200823;0.91000000;0.28000000;0.71000000;8.65000000;1.54000000;51
SPCLXIGPA;DI;2025-01-15 03:00:00;N;18025.07173828;1.08000000;1.96000000;1.80000000;9.31000000;2.63000000;51
SPCLXIGPA;DI;2025-01-16 03:00:00;N;18171.52866081;0.81000000;2.20000000;2.24000000;10.57000000;3.47000000;51
SPCLXIGPA;DI;2025-01-17 03:00:00;N;18180.69598274;0.05000000;2.10000000;3.25000000;11.82000000;3.52000000;51
SPCLXIGPA;DI;2025-01-20 03:00:00;N;18298.04284116;0.65000000;3.54000000;4.36000000;13.61000000;4.19000000;51
SPCLXIGPA;DI;2025-01-21 03:00:00;N;18365.33053892;0.37000000;2.99000000;4.75000000;14.03000000;4.57000000;51
SPCLXIGPA;DI;2025-01-22 03:00:00;N;18341.78068036;-0.13000000;1.76000000;4.61000000;12.71000000;4.43000000;51
SPCLXIGPA;DI;2025-01-23 03:00:00;N;18397.20533282;0.30000000;1.24000000;5.45000000;12.23000000;4.75000000;51
SPCLXIGPA;DI;2025-01-24 03:00:00;N;18445.39252744;0.26000000;1.46000000;5.57000000;10.92000000;5.02000000;51
SPCLXIGPA;DI;2025-01-27 03:00:00;N;18297.35923699;-0.80000000;0.00000000;4.31000000;10.03000000;4.18000000;51
SPCLXIGPA;DI;2025-01-28 03:00:00;N;18319.93291885;0.12000000;-0.25000000;4.44000000;10.16000000;4.31000000;51
SPCLXIGPA;DI;2025-01-29 03:00:00;N;18457.73268218;0.75000000;0.63000000;5.22000000;10.97000000;5.09000000;51
SPCLXIGPA;DI;2025-01-30 03:00:00;N;18796.44846037;1.84000000;2.17000000;7.02000000;14.69000000;7.02000000;51
SPCLXIGPA;DI;2025-01-31 03:00:00;N;18755.69941682;-0.22000000;1.68000000;6.79000000;14.25000000;6.79000000;51
SPCLXIGPA;DI;2025-02-03 03:00:00;N;18767.94313611;0.07000000;2.57000000;7.04000000;14.41000000;6.86000000;51
SPCLXIGPA;DI;2025-02-04 03:00:00;N;18929.57456976;0.86000000;3.33000000;7.96000000;15.40000000;7.78000000;51
SPCLXIGPA;DI;2025-02-05 03:00:00;N;18948.11965240;0.10000000;2.66000000;8.07000000;15.32000000;7.89000000;51
SPCLXIGPA;DI;2025-02-06 03:00:00;N;19025.76317152;0.41000000;1.22000000;7.39000000;15.76000000;8.33000000;51
SPCLXIGPA;DI;2025-02-07 03:00:00;N;18991.83199406;-0.18000000;1.26000000;6.79000000;15.42000000;8.14000000;51
SPCLXIGPA;DI;2025-02-10 03:00:00;N;19011.03494886;0.10000000;1.30000000;6.77000000;15.15000000;8.25000000;51
SPCLXIGPA;DI;2025-02-11 03:00:00;N;18968.32899603;-0.22000000;0.20000000;6.53000000;14.89000000;8.00000000;51
SPCLXIGPA;DI;2025-02-12 03:00:00;N;18977.97171803;0.05000000;0.16000000;6.58000000;13.66000000;8.06000000;51
SPCLXIGPA;DI;2025-02-13 03:00:00;N;19085.61430886;0.57000000;0.31000000;8.00000000;15.67000000;8.67000000;51
SPCLXIGPA;DI;2025-02-14 03:00:00;N;19164.39059431;0.41000000;0.91000000;6.32000000;13.26000000;8.67000000;51
SPCLXIGPA;DI;2025-02-17 03:00:00;N;19031.14750797;-0.70000000;0.11000000;4.68000000;9.93000000;8.36000000;51
SPCLXIGPA;DI;2025-02-18 03:00:00;N;19016.40069747;-0.08000000;0.25000000;4.60000000;9.84000000;8.28000000;51
SPCLXIGPA;DI;2025-02-19 03:00:00;N;18974.60504440;-0.22000000;-0.02000000;4.37000000;8.86000000;8.04000000;51
SPCLXIGPA;DI;2025-02-20 03:00:00;N;19075.78275601;0.53000000;-0.05000000;4.25000000;10.03000000;8.61000000;51
SPCLXIGPA;DI;2025-02-21 03:00:00;N;19053.80302721;-0.12000000;-0.58000000;3.75000000;11.43000000;8.49000000;51
SPCLXIGPA;DI;2025-02-24 03:00:00;N;19051.80353086;-0.01000000;0.11000000;3.29000000;12.22000000;8.48000000;51
SPCLXIGPA;DI;2025-02-25 03:00:00;N;19060.57652880;0.05000000;0.23000000;3.34000000;12.27000000;8.53000000;51
SPCLXIGPA;DI;2025-02-26 03:00:00;N;19142.45394371;0.43000000;0.88000000;3.78000000;12.48000000;8.99000000;51
SPCLXIGPA;DI;2025-02-27 03:00:00;N;19252.71479091;0.58000000;0.93000000;5.22000000;11.23000000;9.62000000;51
SPCLXIGPA;DI;2025-02-28 03:00:00;N;19116.40403951;-0.71000000;0.33000000;3.57000000;8.16000000;9.62000000;51
SPCLXIGPA;DI;2025-03-03 03:00:00;N;19157.07230566;0.21000000;0.55000000;2.07000000;7.79000000;9.08000000;51
SPCLXIGPA;DI;2025-03-04 03:00:00;N;19074.71535360;-0.43000000;0.07000000;0.77000000;9.66000000;8.61000000;51
SPCLXIGPA;DI;2025-03-05 03:00:00;N;19116.44205184;0.22000000;-0.14000000;0.89000000;11.27000000;8.85000000;51
SPCLXIGPA;DI;2025-03-06 03:00:00;N;19201.61644185;0.45000000;-0.27000000;0.92000000;10.29000000;9.33000000;50
SPCLXIGPA;DI;2025-03-07 03:00:00;N;19229.95410264;0.15000000;0.59000000;1.25000000;10.26000000;9.49000000;50
SPCLXIGPA;DI;2025-03-10 03:00:00;N;19209.78788107;-0.10000000;0.28000000;1.05000000;10.50000000;9.38000000;50
SPCLXIGPA;DI;2025-03-11 03:00:00;N;19204.29383770;-0.03000000;0.68000000;1.24000000;9.08000000;9.35000000;50
SPCLXIGPA;DI;2025-03-12 03:00:00;N;19271.90424877;0.35000000;0.81000000;1.55000000;8.18000000;9.73000000;50
SPCLXIGPA;DI;2025-03-13 03:00:00;N;19419.35987224;0.77000000;1.13000000;1.75000000;9.23000000;10.57000000;50
SPCLXIGPA;DI;2025-03-14 03:00:00;N;19562.91465545;0.74000000;1.73000000;2.08000000;10.49000000;11.39000000;50
SPCLXIGPA;DI;2025-03-17 03:00:00;N;19800.92598269;1.22000000;3.08000000;4.04000000;11.73000000;12.74000000;50
SPCLXIGPA;DI;2025-03-18 03:00:00;N;19763.58761701;-0.19000000;2.91000000;3.93000000;11.65000000;12.53000000;50
SPCLXIGPA;DI;2025-03-19 03:00:00;N;19787.33943671;0.12000000;2.67000000;4.28000000;12.46000000;12.67000000;50
SPCLXIGPA;DI;2025-03-20 03:00:00;N;19733.10377758;-0.27000000;1.62000000;3.45000000;10.79000000;12.36000000;50
SPCLXIGPA;DI;2025-03-21 03:00:00;N;19761.32833923;0.14000000;1.01000000;3.71000000;11.17000000;12.52000000;50
SPCLXIGPA;DI;2025-03-24 03:00:00;N;19713.46084225;-0.24000000;-0.44000000;3.47000000;10.43000000;12.24000000;51
SPCLXIGPA;DI;2025-03-25 03:00:00;N;19652.21812601;-0.31000000;-0.56000000;3.10000000;11.30000000;11.90000000;51
SPCLXIGPA;DI;2025-03-26 03:00:00;N;19622.15152634;-0.15000000;-0.83000000;2.51000000;10.71000000;11.72000000;51
SPCLXIGPA;DI;2025-03-27 03:00:00;N;19771.91724683;0.76000000;0.20000000;2.70000000;10.33000000;12.58000000;51
SPCLXIGPA;DI;2025-03-28 03:00:00;N;19874.35706405;0.52000000;0.57000000;3.96000000;10.15000000;13.16000000;51
SPCLXIGPA;DI;2025-03-31 03:00:00;N;19770.85814945;-0.52000000;0.29000000;3.42000000;9.58000000;12.57000000;51
SPCLXIGPA;DI;2025-04-01 03:00:00;N;19856.00408370;0.43000000;1.04000000;3.87000000;10.07000000;13.06000000;51
SPCLXIGPA;ME;2025-04-01 03:00:00;N;19856.00408370;0.43000000;0.00000000;0.00000000;0.00000000;0.00000000;0
SPCLXIGPA;DI;2025-04-02 03:00:00;N;19888.92611611;0.17000000;1.36000000;4.04000000;10.35000000;13.24000000;51
SPCLXIGPA;DI;2025-04-03 03:00:00;N;19928.42026424;0.20000000;0.79000000;4.03000000;10.86000000;13.47000000;51
SPCLXIGPA;DI;2025-04-04 03:00:00;N;19373.02960512;-2.79000000;-2.52000000;1.56000000;8.38000000;10.31000000;51
SPCLXIGPA;DI;2025-04-07 04:00:00;N;18734.20061664;-3.30000000;-5.24000000;-2.58000000;5.89000000;6.67000000;51
SPCLXIGPA;DI;2025-04-08 04:00:00;N;18525.51120914;-1.11000000;-6.70000000;-3.66000000;3.35000000;5.48000000;51
SPCLXIGPA;DI;2025-04-09 04:00:00;N;19252.56171765;3.92000000;-3.20000000;0.12000000;6.38000000;9.62000000;51
SPCLXIGPA;DI;2025-04-10 04:00:00;N;19019.20427842;-1.21000000;-4.56000000;-0.99000000;4.76000000;8.29000000;51
SPCLXIGPA;DI;2025-04-11 04:00:00;N;19162.16415673;0.75000000;-1.09000000;-0.22000000;4.99000000;9.11000000;51
SPCLXIGPA;DI;2025-04-14 04:00:00;N;19500.83557045;1.77000000;4.09000000;-0.32000000;9.37000000;11.03000000;51
SPCLXIGPA;DI;2025-04-15 04:00:00;N;19765.32019565;1.36000000;6.69000000;1.03000000;12.19000000;12.54000000;51
SPCLXIGPA;DI;2025-04-16 04:00:00;N;19808.52266038;0.22000000;2.89000000;1.26000000;13.26000000;12.79000000;51
SPCLXIGPA;DI;2025-04-17 04:00:00;N;20054.93017904;1.24000000;5.45000000;1.28000000;14.31000000;14.19000000;51
SPCLXIGPA;DI;2025-04-21 04:00:00;N;19903.50612747;-0.76000000;2.06000000;0.72000000;15.28000000;13.33000000;51
SPCLXIGPA;DI;2025-04-22 04:00:00;N;20059.34755799;0.78000000;1.49000000;1.51000000;16.05000000;14.21000000;51
SPCLXIGPA;DI;2025-04-23 04:00:00;N;20314.17858997;1.27000000;2.55000000;2.80000000;15.99000000;15.66000000;51
SPCLXIGPA;DI;2025-04-24 04:00:00;N;20424.26824016;0.54000000;1.84000000;3.61000000;18.36000000;16.29000000;51
SPCLXIGPA;DI;2025-04-25 04:00:00;N;20396.19632508;-0.14000000;1.70000000;3.79000000;19.34000000;16.13000000;51
SPCLXIGPA;DI;2025-04-28 04:00:00;N;20379.24513346;-0.08000000;2.39000000;2.54000000;17.90000000;16.04000000;51
SPCLXIGPA;DI;2025-04-29 04:00:00;N;20553.01067097;0.85000000;2.46000000;3.41000000;16.36000000;17.02000000;51
SPCLXIGPA;DI;2025-04-30 04:00:00;N;20492.89729581;-0.29000000;0.88000000;3.11000000;16.67000000;16.68000000;51
SPCLXIGPA;DI;2025-05-02 04:00:00;N;20476.56738414;-0.08000000;0.39000000;2.95000000;16.78000000;16.59000000;51
SPCLXIGPA;DI;2025-05-05 04:00:00;N;20387.64220131;-0.43000000;0.04000000;5.24000000;15.29000000;16.08000000;51
SPCLXIGPA;DI;2025-05-06 04:00:00;N;20501.39360236;0.56000000;-0.25000000;5.82000000;17.25000000;16.73000000;51
SPCLXIGPA;DI;2025-05-07 04:00:00;N;20752.61756929;1.23000000;1.27000000;10.77000000;17.02000000;18.16000000;51
SPCLXIGPA;DI;2025-05-08 04:00:00;N;20732.18902423;-0.10000000;1.17000000;11.91000000;16.27000000;18.05000000;51
SPCLXIGPA;DI;2025-05-09 04:00:00;N;20895.71256554;0.79000000;2.05000000;8.53000000;17.44000000;18.98000000;51
